document_id,class,producer,creator,pages,file_size,page_rot,page_size_x,page_size_y,filename,folder_name,text,word_count,copyright_symbol,ratio_text_image,ration_text_pages,ratio_words_box,avg_text_size,ratio_image_pages,avg_image_size
c03e30bb9a19d5a24fcd1cc88f245171,1,0.5,0.5,6,820.11,0,806.4,564.48,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,455196.6720000001
f1cace3f522a7d7072d46b443336b7f0,1,1.0,1.0,3,2778.287,1,515.76,728.4,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,626249.184
3d705ef7bee2de856e545e352a5325ec,1,0.5,1.0,11,10300.381,0,590.0,848.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,498259.2727272727
189d4bc5378e11884eddeecec9304588,0,0.5,0.0,43,1539.135,0,720.0,540.0,0.0,0.0,0.0,616.7906976744187,1,5.136986301369863,8.720930232558139,4.856,14027.054074932352,1.697674418604651,34115.453609480275
b4825922d723e3e794ddd3036b635420,1,1.0,1.0,11,549.06,0,668.0,855.0,0.0,0.0,1.0,12737.636363636364,1,79.71428571428571,50.72727272727273,21.684587813620073,4793.367499231361,0.6363636363636364,12122.613172805712
170d3cbd8c0f867b342ac35b29d05ea0,0,0.5,0.5,9,340.053,0,595.2,841.92,0.0,0.0,0.5,711.1111111111111,0,11.083333333333334,14.777777777777779,1.518796992481203,5074.069083563692,1.3333333333333333,35695.3875952071
01628a243b61ec0f067b62a8f7ac2f00,0,0.5,0.5,5,18.133,0,595.2,841.92,0.0,0.0,0.5,1262.8,0,0,23.8,2.0672268907563027,9493.606313105745,0.0,nan
b93adf5f5c1bd31e26ca7306e8b91a3c,0,0.5,0.5,1,9.17,0,595.2,841.92,0.0,0.0,0.5,1620.0,0,0,23.0,2.9565217391304346,12610.154715093695,0.0,nan
a719b36ae0cb229662c706f2482970da,1,1.0,0.5,55,6380.5,0,595.0,842.0,0.0,0.0,0.5,3629.581818181818,1,111.84210526315789,115.9090909090909,3.7708235294117647,1458.95982013051,1.0363636363636364,320351.41052631574
c3df215cf3f4553e55c0ba02623ab9b8,1,1.0,1.0,17,6993.95,1,841.89,595.276,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,501156.40441359085
294a8bcdf25bc118eb0eab928c12e3e3,1,0.5,0.5,15,1410.975,0,595.0,842.0,0.0,0.0,0.5,3367.9333333333334,0,113.33333333333333,113.33333333333333,3.773529411764706,1166.5428464894117,1.0,165843.16
eadf729092cb16cdae7b6ebc3f4ccf53,1,0.0,0.5,7,62.057,0,595.0,842.0,0.0,0.0,0.5,3747.5714285714284,0,0,6.142857142857143,94.32558139534883,38594.33711298952,0.0,nan
7ba2141f2f1a4847a837f0062ceea223,1,1.0,1.0,12,4768.645,1,841.89,595.276,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,501156.40441359096
5523dd9af6e1488fbad9e70b5c67f347,1,1.0,0.5,21,158.406,0,595.0,842.0,0.0,0.0,1.0,4240.047619047619,1,117.0,11.142857142857142,42.0,15291.565242381266,0.09523809523809523,10115.725162275001
ca2038acb6ebd6c86da5898ccf13778f,0,0.5,0.5,1,91.959,0,595.22,842.0,0.0,0.0,0.0,1738.0,0,0,35.0,2.4571428571428573,1578.5958572725374,0.0,nan
90d628bdf63f2be8b8f77f9e239584d9,0,0.0,0.0,1,333.067,0,595.2,841.92,0.0,0.0,0.0,3502.0,0,0,39.0,6.435897435897436,5566.03655659487,0.0,nan
5d6be3bb7bba44492be843522e809716,1,1.0,0.5,10,5200.864,0,591.12,840.6,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,496016.1469580328
64831a89084fc89f1ce7614695057b66,0,0.0,0.0,2,126.257,0,595.0,842.0,0.0,0.0,0.0,3392.0,0,0,33.5,9.970149253731343,9218.922786960859,0.0,nan
47f0244bc812ef421f9ed8b9d93c852d,1,0.5,1.0,14,1983.074,0,595.276,782.362,0.0,0.0,0.0,10924.92857142857,1,18.025,51.5,21.700416088765603,5103.402327027091,2.857142857142857,1398.194227610857
ebde783fb7dd6cf144e27f1a75338465,1,0.0,0.5,2,236.678,0,595.0,782.0,0.0,0.0,0.5,10984.0,1,45.5,45.5,26.747252747252748,6263.880556629251,1.0,30843.521379789992
09f181f5a9b38de7ed5cdd9fc100eb46,1,0.0,0.5,9,333.027,0,585.0,783.0,0.0,0.0,1.0,6848.888888888889,0,25.5,11.333333333333334,74.55882352941177,18377.97798023469,0.4444444444444444,86232.81760137499
e4543443b9592684c95c04c728f66e1a,1,0.0,1.0,6,974.645,0,612.0,792.0,0.0,0.0,1.0,5818.166666666667,1,7.333333333333333,22.0,38.68181818181818,10138.670533245155,3.0,29320.24296786222
f7e70e7abe7c51bdb0cb6957b08fcb3b,1,0.0,1.0,7,1375.666,0,594.0,783.0,0.0,0.0,1.0,6996.0,1,11.363636363636363,17.857142857142858,50.152,13783.7112551196,1.5714285714285714,28188.234649178365
377a105dd44c44dbc5d75c30509af9d1,1,0.0,0.5,10,470.202,0,584.957,782.986,0.0,0.0,1.0,8940.0,1,54.72727272727273,60.2,18.036544850498338,3935.695233504812,1.1,14182.942414312729
1497f41d306047a67f84e1c4d767a614,1,0.5,0.5,3,158.213,0,612.0,792.0,0.0,0.0,1.0,11232.333333333334,0,29.0,29.0,45.86206896551724,10063.30813129408,1.0,48519.74681633333
f03887fe117453566d55680a53cb4555,1,0.0,1.0,4,511.465,0,612.0,792.0,0.0,0.0,1.0,8021.25,1,4.44,55.5,17.33783783783784,4167.2263867646225,12.5,4006.0886222112003
19f511c4d1699d76bc64de245decff90,1,0.0,1.0,5,512.095,0,602.986,782.986,0.0,0.0,0.5,8000.6,1,25.4,25.4,35.874015748031496,9397.198564415132,1.0,47775.34128316199
1c4987ea6a19d1840e55a5b6222d434c,1,1.0,1.0,10,1050.683,0,585.0,783.0,0.0,0.0,1.0,8127.1,1,31.333333333333332,18.8,58.31382978723404,14616.711508351653,0.6,56220.416
07a135fa0d07c49e0e6cd47810003dbc,1,0.0,1.0,8,853.676,0,594.0,783.0,0.0,0.0,1.0,23412.5,1,27.857142857142858,73.125,15.194871794871794,3375.0443046333585,2.625,4928.045835037154
91c51fbaa9a56f82c546d3c21f5fb578,1,0.0,1.0,8,365.971,0,593.972,782.986,0.0,0.0,1.0,7135.875,1,12.3125,24.625,33.6243654822335,8676.24354559259,2.0,32979.61429609174
c0e00035dc603ec9ae8a90a2ac2283b2,1,0.0,1.0,7,343.721,0,594.0,783.0,0.0,0.0,0.5,8323.142857142857,1,77.42857142857143,77.42857142857143,11.826568265682656,2586.5777564381165,1.0,15494.5
704a10d5f79155bd314334189950e4f8,1,0.0,0.5,4,231.756,0,612.0,792.0,0.0,0.0,0.5,10846.75,0,27.0,27.0,47.166666666666664,10376.573490377996,1.0,12899.947299769996
ec1b4a4ee9f6359c6c2c003b796d191e,1,0.5,0.5,10,10496.924,0,590.4,839.04,0.0,0.0,0.5,4056.1,0,17.1,17.1,5.3391812865497075,4888.121223283626,1.0,495369.2159999999
dabac6f90165248f2e7968aab139bc5a,0,0.0,0.5,1,94.39,0,595.0,842.0,0.0,0.0,0.0,3457.0,0,26.0,26.0,10.846153846153847,8760.050054734595,1.0,8047.785600000004
d52c3bf565927c825d3df28f02732d0f,1,1.0,0.5,3,3087.869,0,612.0,841.68,0.0,0.0,0.5,3734.3333333333335,0,22.333333333333332,22.333333333333332,7.3283582089552235,10159.28281466418,1.0,515108.16
ccf6adb644db4659841674c3c44317e2,0,0.0,0.0,12,328.015,0,720.0,540.0,0.0,0.0,0.0,749.6666666666666,0,99.0,8.25,8.131313131313131,19414.5431145714,0.08333333333333333,161735.49699999997
800b804a4d5982f647d41dd35f34724e,1,0.0,0.5,4,262.725,0,595.0,842.0,0.0,0.0,0.0,2678.75,0,14.0,28.0,11.303571428571429,6725.209311864282,2.0,4748.954399999999
993070b24b93d19305abb85e07f4921c,1,0.5,1.0,7,174.915,0,612.0,792.0,0.0,0.0,0.5,6955.285714285715,1,95.5,27.285714285714285,32.45026178010471,10741.850844382996,0.2857142857142857,145.5396840000002
ee80f0e0afa1b166d9237260f9add15b,1,1.0,0.5,7,2916.361,0,841.68,591.12,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,496990.02283263253
5a6c450590a545ddc90de333ea4ad5f9,1,0.5,0.5,17,291.252,0,481.89,680.315,0.0,0.0,1.0,4414.235294117647,1,166.33333333333334,29.352941176470587,17.060120240480963,5357.254910229241,0.17647058823529413,118604.7022536643
6fd5b1d2b8346f32dbad9a7a9fc0190a,0,0.0,0.0,1,11.37,0,720.0,540.0,0.0,0.0,0.0,2083.0,0,0,67.0,1.3880597014925373,617.7570528299515,0.0,nan
c2af7f0ced809aab4d5000ac89b8409e,0,0.0,0.0,24,9753.724,0,842.0,595.0,0.0,0.0,0.0,566.3333333333334,0,2.6470588235294117,7.5,7.555555555555555,23332.142718168292,2.8333333333333335,49426.34216560441
b7fd217a80003749fb99bc0aff70d1b1,1,0.5,0.5,25,216.156,0,439.37,666.142,0.0,0.0,0.0,3595.44,1,0,57.92,7.9896408839779,2221.789231981051,0.0,nan
533942671f0909ea7bf8cf406545f95a,0,0.0,0.0,4,226.312,0,595.0,842.0,0.0,0.0,0.0,1247.75,0,19.333333333333332,14.5,7.517241379310345,4818.77728053648,0.75,97141.12333333334
a7f54c58f810e2ea9f95ec28aad08f8b,1,0.5,1.0,11,2075.524,0,612.283,790.866,0.0,0.0,1.0,6579.0,1,68.33333333333333,37.27272727272727,21.06341463414634,5064.890371145102,0.5454545454545454,178518.47831200002
fae4d6ff89fa6aee876d05bbcc02e859,1,1.0,0.5,10,1379.753,0,841.68,595.44,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,499797.6972349896
beb30cdc3060b9c99a838e8ab53ad4fa,0,0.5,0.0,32,2632.127,0,720.0,540.0,0.0,0.0,0.0,380.71875,0,2.4603174603174605,4.84375,4.122580645161291,10310.465082217115,1.96875,76003.24109738332
f7f838220c6419f5a93c204acdecb326,0,0.0,0.0,1,378.135,0,595.32,841.92,0.0,0.0,0.0,2624.0,0,0,7.0,40.0,26110.870954514266,0.0,nan
92879867560fe876ae96ee114ed413a7,1,1.0,0.5,4,609.869,0,839.52,592.56,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,496448.93394749705
5830b4b4ad5bc60712a2c690aff8a930,1,1.0,0.5,5,574.016,1,592.56,840.24,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,497960.2410009048
1ad1645a7df2aa44aaad65a8dc9af6cd,1,0.0,0.5,4,1405.843,0,597.0,485.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,289545.0
9061a068beb2f5ccee01559479d56b81,1,0.5,1.0,18,3895.839,0,991.0,1446.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,1420826.0
cb72170a28df55a7c468790aacef483f,1,1.0,0.5,6,2734.833,1,592.2,837.36,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,497563.711865994
7abd567addfa19b36c6366c64802f5a8,1,1.0,0.5,13,7331.666,0,839.88,591.48,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,496293.5482607909
a7d555bc3a91f1cec862e1d5da86664d,1,0.0,1.0,16,12168.283,0,429.69,633.983,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,500394.00510035997
a251d39c3f59c9c69128a7903b02282c,0,0.0,0.0,31,791.086,1,595.0,842.0,0.0,0.0,0.5,875.3225806451613,0,7.428571428571429,8.387096774193548,5.184615384615385,8899.336187696461,1.1290322580645162,57763.81316571429
a51af7c9f45e2ff2033fa12d93f3ece5,1,0.5,0.0,30,675.275,0,595.02,841.98,0.0,0.0,1.0,3798.233333333333,0,502.0,16.733333333333334,25.647410358565736,14577.575903133416,0.03333333333333333,17447.0625
b81fbf7b978379a61b32531f17f437e3,0,0.0,0.0,12,3927.245,0,720.0,540.0,0.0,0.0,0.0,604.1666666666666,0,0.7662337662337663,4.916666666666667,7.0,22647.19718833786,6.416666666666667,33795.38201174873
c60945acee635aab7006879855b39697,0,0.0,0.0,21,676.076,0,720.0,540.0,0.0,0.0,0.0,672.1904761904761,0,32.1,15.285714285714286,3.3426791277258565,3659.335964521338,0.47619047619047616,113322.23014379696
a26f66f3a1a510d57c61318c04854b06,0,0.0,0.0,1,143.948,0,594.96,842.04,0.0,0.0,0.5,4153.0,1,0,27.0,9.925925925925926,10420.381219991945,0.0,nan
dc3ad7a99c8ec2ec9596145597c291ba,0,0.0,0.0,4,2447.08,0,595.0,842.0,0.0,0.0,0.0,1561.5,0,3.8,9.5,18.13157894736842,20179.64484573966,2.5,13798.49409455375
02da28d6cbad796f59478c920c65132a,1,1.0,1.0,18,3647.794,0,816.48,649.2,0.0,0.0,1.0,2841.6111111111113,1,21.0,21.0,24.666666666666668,9021.225998478298,1.0,534712.5546680056
dc8a497f56deda2bf6e0b3610e8c6ed2,0,0.0,0.5,6,46.161,0,595.0,842.0,0.0,0.0,0.5,1335.3333333333333,0,0,24.666666666666668,6.141891891891892,7165.085568132144,0.0,nan
cf5cff19e4964e927f5c3c4b38d2799f,0,0.0,0.0,1,145.207,0,595.32,841.92,0.0,0.0,0.5,1538.0,0,0,33.0,4.575757575757576,5286.96218448485,0.0,nan
c78c0acd9ba70cb14c47cb7c430947d1,0,0.0,0.0,1,97.012,0,595.276,841.89,0.0,0.0,0.5,3132.0,0,0,14.0,29.0,11009.658306381496,0.0,nan
acffaa8c7536043660626e0a166cd81e,0,0.5,0.5,1,38.316,0,595.22,842.0,0.0,0.0,0.0,3287.0,0,0,22.0,4.5,13176.003202011814,0.0,nan
2dfbeee0d9936b16b2d5405a0a3bd445,0,0.0,0.0,10,409.209,0,720.0,540.0,0.0,0.0,0.0,661.9,0,12.9,12.9,3.558139534883721,9850.009613574864,1.0,13752.585000000001
462926e97f3d1b690a8a4c4c4d292faa,0,0.0,0.0,22,553.245,0,720.0,540.0,0.0,0.0,0.0,713.9545454545455,0,6.818181818181818,6.818181818181818,10.213333333333333,28588.710681922832,1.0,12968.780454545451
86ee3459cab1d21e29d96a9760c2c439,1,0.0,0.5,13,103.108,0,595.0,842.0,0.0,0.0,0.5,3092.076923076923,0,0,12.23076923076923,29.50314465408805,17062.811635947044,0.0,nan
8547937096f8e8619534cb19bf11bcac,0,0.0,0.0,1,72.294,0,595.276,841.89,0.0,0.0,0.0,2632.0,0,0,45.0,4.844444444444444,2371.4264227338913,0.0,nan
cdd01b412c527f68429d46951caa886f,1,0.5,0.5,5,79.257,0,576.0,774.0,0.0,0.0,0.5,6493.0,1,0,14.0,41.114285714285714,14224.557698558092,0.0,nan
b3284cd6ccb91ada94e2548f068f9d1a,0,0.0,0.0,2,212.777,0,595.32,841.92,0.0,0.0,0.0,2639.5,0,0,39.0,7.384615384615385,3066.673678021166,0.0,nan
5caa1969d998530e9103e0fed58d0f89,1,1.0,1.0,19,256.873,0,521.575,680.315,0.0,0.0,1.0,3808.1052631578946,1,114.0,25.333333333333332,18.61622807017544,6119.280988333504,0.2222222222222222,6207.8660575
23bf3c448554648a00cc6421340d9214,0,0.5,0.5,1,92.162,0,595.276,841.89,0.0,0.0,0.5,3773.0,0,0,27.0,10.555555555555555,5870.944085338211,0.0,nan
b442571b60c7f6bc450b621b3641cb27,0,0.5,0.0,23,628.535,0,720.0,540.0,0.0,0.0,0.0,776.4347826086956,0,6.28,13.652173913043478,3.3121019108280256,5647.560450700175,2.1739130434782608,21501.03772330592
8bec1ed36232a9b9b99ca2b508b47b35,0,0.0,0.0,1,14.082,0,595.32,841.92,0.0,0.0,0.0,10866.0,0,0,49.0,3.0,1577.341220571427,0.0,nan
e5b6d96688db590b7af736ec2a21d3a5,1,0.5,0.5,29,361.672,0,481.89,680.315,0.0,0.0,0.0,3533.2413793103447,0,0,11.275862068965518,33.34862385321101,15141.275095977297,0.0,nan
4eaaacffb64cf47c5bc29670e496e936,0,0.0,0.5,15,1102.644,1,595.0,842.0,0.0,0.0,0.5,408.93333333333334,0,5.235294117647059,5.933333333333334,3.9775280898876404,10086.32764610298,1.1333333333333333,80173.26974117645
c773e47a763dc67effebac036d744c08,0,0.0,0.0,2,136.691,0,793.8,595.2,0.0,0.0,0.5,863.0,0,12.0,12.0,3.2083333333333335,4425.412057142367,1.0,3024.0
42787acb3d166879da108d9846596948,1,1.0,1.0,19,2100.48,0,424.0,630.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,272393.05263157893
2b031cdcf6f6d05dd5a9cdabe7021f31,0,0.0,0.0,13,395.983,0,595.0,842.0,0.0,0.0,0.0,3599.3846153846152,0,0,5.153846153846154,68.44776119402985,60458.02420343185,0.0,nan
cba4116ce659a7ec02999768272f5a0d,0,0.0,0.0,1,24.848,0,595.0,842.0,0.0,0.0,0.0,2348.0,0,0,15.0,14.333333333333334,10394.763836114213,0.0,nan
c257a618e36a990c11ee5d0956fbedac,1,0.5,1.0,15,484.112,0,485.75,841.7,0.0,0.0,0.5,4007.0,0,0,nan,nan,nan,nan,nan
67e25b80ec8bbcb211ab6f33da487a0d,1,0.5,1.0,13,114.714,0,383.0,656.16,0.0,0.0,1.0,3255.3076923076924,1,0,5.461538461538462,87.78873239436619,30523.167217862974,0.0,nan
0db714d98031383bbf0612601857e6cd,0,0.0,0.0,4,130.307,0,595.0,842.0,0.0,0.0,0.5,3349.25,0,144.0,36.0,10.375,5317.197656313045,0.25,6027.807500000005
be3ba0a1d05864d54ef44ea88633eb4e,1,0.5,1.0,20,358.017,0,442.205,663.307,0.0,0.0,1.0,3065.9,1,90.25,18.05,19.844875346260388,6497.885525049993,0.2,41886.472837341025
38d465d7501cadd3e55f55a1d4d61b7b,0,0.0,0.0,1,44.499,0,612.0,792.0,0.0,0.0,0.0,480.0,0,0,4.0,11.75,20238.659110295994,0.0,nan
acb2c92bfed81307a7905e47640f3462,1,0.5,0.5,9,4562.855,0,334.8,453.84,0.0,0.0,0.5,8300.555555555555,0,27.88888888888889,27.88888888888889,16.55776892430279,7238.398788591632,1.0,327404.64
d6cd3c08d9141c7d2ef4750b7dbe0c32,0,0.0,0.0,6,349.799,0,720.0,540.0,0.0,0.0,0.0,395.1666666666667,0,0,13.0,2.769230769230769,9183.956201239384,0.0,nan
245f39c1ba2a02ce6ed0003a6eda016c,1,1.0,1.0,6,1736.025,1,515.52,728.28,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,375442.9056
e2997e186452caa16d7a1b4fb649f262,0,0.0,1.0,2,74.76,0,612.0,792.0,0.0,0.0,1.0,2729.5,0,0,28.0,10.107142857142858,4209.670191439211,0.0,nan
a3ee8904cde89795566c4bb38d626348,0,0.0,0.5,108,11347.706,1,595.0,842.0,0.0,0.0,0.0,829.0370370370371,0,10.588235294117647,11.666666666666666,5.529365079365079,7108.823166407865,1.1018518518518519,38927.57300168066
bc1f629a073d4a59bd9fc5de8c3d3318,0,0.0,0.5,27,8028.797,1,595.0,842.0,0.0,0.0,0.0,4661.740740740741,0,10.20353982300885,42.7037037037037,5.655680832610581,1689.471906128066,4.185185185185185,9095.001027032326
2ae9bf1b5b6304b304680539f0c2c479,1,0.5,1.0,19,434.369,0,595.0,842.0,0.0,0.0,0.0,5326.8421052631575,1,217.5,22.894736842105264,24.498850574712645,10556.062363408872,0.10526315789473684,105661.05127566303
b3cc1b81e5e993aab7f8cbefe3eb9b62,1,1.0,1.0,24,14791.316,1,841.68,595.2,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,500967.936
99ce57e268b6a1ae455cf8b151776bd1,0,0.0,0.0,2,347.469,0,841.92,595.32,0.0,0.0,0.5,1165.0,0,28.5,28.5,2.736842105263158,2116.6758546775563,1.0,4317.897600000008
c2c0e7dc265d23336445302de5b2c153,0,0.5,0.5,1,53.848,0,595.0,842.0,0.0,0.0,0.0,2496.0,0,0,12.0,14.083333333333334,14001.944931995095,0.0,nan
dc2f70abe9a81abf7900062a6bbf2c73,1,1.0,0.5,7,184.051,0,595.0,842.0,0.0,0.0,0.0,7270.285714285715,1,0,23.285714285714285,27.521472392638035,11056.866930569324,0.0,nan
5bf2501bc4de0bc29f53e31f255714f0,1,0.5,1.0,36,1793.723,0,547.087,737.008,0.0,0.0,1.0,4969.916666666667,1,51.333333333333336,21.38888888888889,25.55064935064935,9393.66590856145,0.4166666666666667,66921.84587937122
c3a8f9a3cad4fa8410df343093d0ccef,1,0.5,1.0,14,784.492,0,547.087,765.354,0.0,0.0,0.0,5286.0,0,0,25.857142857142858,22.41160220994475,8408.187613939455,0.0,nan
5c3d6d8fbec6b61644f87989a00b68ed,0,0.0,0.0,2,192.976,0,595.0,842.0,0.0,0.0,0.0,1972.0,0,9.5,28.5,5.7368421052631575,3102.6122126776268,3.0,11033.70239999999
df07b68cc98b4b0e84fb31769bdf6c77,0,0.0,0.0,2,102.531,0,595.0,842.0,0.0,0.0,0.0,2875.5,0,0,17.5,18.37142857142857,13055.552274971431,0.0,nan
ec19744b68ebb0bddac74de57d08b786,0,0.0,0.0,16,513.751,0,720.0,540.0,0.0,0.0,0.0,721.875,0,23.666666666666668,8.875,5.936619718309859,13229.31693270423,0.375,74155.82496133335
0d041d5ca5a3e0ef36c3d7e71e3b436a,1,1.0,1.0,12,5553.685,0,495.0,691.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,341434.5
11514bff6b28ab0b35a629ff3053107b,0,0.0,0.0,23,125.77,0,362.835,272.126,0.0,0.0,0.0,698.3478260869565,0,0,9.478260869565217,7.926605504587156,3150.5034394074305,0.0,nan
d36ebc7546a7623c548b9e2f0220f9bf,1,0.5,1.0,33,544.692,0,544.252,742.677,0.0,0.0,1.0,5152.787878787879,1,149.5,27.181818181818183,24.431438127090303,6906.840974121892,0.18181818181818182,68821.72504778903
66b3190fcb1a408397f63bc2566552e8,1,0.5,1.0,12,531.402,0,547.087,685.984,0.0,0.0,0.5,5583.166666666667,1,47.5,15.833333333333334,42.5,13202.615835639184,0.3333333333333333,63607.534217898705
eda3c0a551fd02d1c48c6d049f430fb5,0,0.0,0.0,1,73.195,0,595.32,841.92,0.0,0.0,0.5,3167.0,0,0,28.0,8.178571428571429,3616.6671102857076,0.0,nan
b56efd2298d55fb9ecf07ab0968dad70,1,0.0,1.0,5,2436.769,0,409.0,566.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,236779.6
221f4611780c0ae10771fd707c3f229e,0,0.0,0.0,1,34.356,0,595.0,842.0,0.0,0.0,0.0,2909.0,0,0,30.0,5.266666666666667,8380.205647189265,0.0,nan
4c3d0f7994f9a9c9c02627cc0b3e62d1,1,1.0,1.0,26,4433.218,0,672.467,580.56,0.0,0.0,1.0,4882.961538461538,1,1.1923076923076923,1.1923076923076923,37.29032258064516,15451.792291697457,1.0,391600.2137160007
1bca0ab66e2db73883fce287878054ed,0,0.0,0.0,8,393.394,0,842.0,595.0,0.0,0.0,0.0,756.125,0,5.611111111111111,12.625,4.900990099009901,13239.72551442725,2.25,12514.206993077394
a9e0db397b2e8b95931bffd8a56d5c18,1,0.5,0.5,11,125.049,0,481.891,680.312,0.0,0.0,0.5,3106.7272727272725,0,0,15.818181818181818,19.988505747126435,9774.349347965483,0.0,nan
57a9d0eaa67a6f190d8669693a5d5b39,0,0.0,0.5,1,32.202,0,595.0,842.0,0.0,0.0,0.5,2345.0,0,0,16.0,13.875,10371.18509884837,0.0,nan
f41d85f790ac6c88d3d66cd876ff0b85,1,0.5,1.0,7,3572.142,0,602.64,846.96,0.0,0.0,0.0,8614.0,0,26.857142857142858,26.857142857142858,20.78191489361702,5190.128896076846,1.0,489900.63908571436
78b0b31e3e1959e33bf85b5e93c205bf,1,0.5,1.0,15,480.421,0,519.6,668.88,0.0,0.0,0.5,6647.133333333333,0,23.133333333333333,23.133333333333333,25.956772334293948,5438.88836941465,1.0,344485.27104
817123089e24dc59400616e55b625f9c,1,1.0,1.0,10,9009.971,1,694.8,1049.04,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,728872.9919999999
2343c78f51730edb9526bd8ec9feecab,1,1.0,1.0,8,6864.046,1,694.8,1049.04,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,728872.992
c93c67dec6bbccb752a28bd67234c013,1,1.0,1.0,14,3768.073,0,995.04,714.24,0.0,0.0,1.0,3537.1428571428573,1,39.785714285714285,39.785714285714285,14.118491921005386,4686.113227162115,1.0,717932.9393074285
f4ae184b6e408f404f44043d270305be,0,0.5,0.0,18,18649.244,0,720.0,540.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,388800.0
c09f5272a5977ecf1c08b2f96aa92769,1,1.0,1.0,37,3332.871,0,612.0,792.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,298220.1081081081
d659934e59b496a11b7bffb22eabbba9,1,0.5,1.0,4,224.39,0,595.22,842.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.25,203886.180864
586699b6e17bee4dfc3fae4fe8ca46de,1,1.0,1.0,10,1971.971,0,776.88,646.32,0.0,0.0,1.0,1325.5,1,0.0,0.0,nan,nan,1.0,505811.606642404
7ebe36339e0bd9fb99d1001f8a2d48d7,1,0.5,1.0,11,250.741,0,595.206,782.408,0.0,0.0,0.5,7708.0,1,566.0,51.45454545454545,16.330388692579504,4200.39468834454,0.09090909090909091,128772.71565600003
b1054f5600fafd3c40c69d06366a788a,1,0.5,1.0,2,339.401,1,606.0,836.0,0.0,0.0,0.5,0.0,0,0.0,0.0,nan,nan,1.0,506616.0
601a8ae9adbf06790b045fc2180403c8,0,0.5,0.0,27,1006.111,0,720.0,540.0,0.0,0.0,0.0,352.6296296296296,0,1.8493150684931507,5.0,3.762962962962963,10178.239368788325,2.7037037037037037,45028.9374524892
fdc2473acf68e5b14502356cbfd7e6e6,0,0.0,0.0,12,779.255,0,794.0,595.0,0.0,0.0,0.5,537.0,0,4.863636363636363,8.916666666666666,6.168224299065421,12559.961380336452,1.8333333333333333,323846.94136363646
782dea5481ce5a618f9c2018a7f82291,0,0.0,0.5,2,46.855,0,595.0,842.0,0.0,0.0,0.0,2642.5,0,0,10.0,20.25,11480.426106076136,0.0,nan
76ee11104f97d05592728a76819886af,0,0.0,0.0,2,216.079,0,595.276,841.89,0.0,0.0,0.0,1410.5,0,6.0,12.0,12.375,7610.484821817507,2.0,27794.106463116732
6487721de7c5bd3f50257e8931020606,1,0.5,0.5,431,2506.385,0,419.528,595.276,0.0,0.0,0.5,3496.948955916473,1,1330.6,15.436194895591647,24.06012325266797,9336.316518008738,0.01160092807424594,93069.88344460905
07bea47871ed05471345b43123c36787,0,0.0,0.0,15,1179.594,0,525.12,781.8,0.0,0.0,0.5,1288.8,0,17.384615384615383,30.133333333333333,1.9314159292035398,785.3017250930549,1.7333333333333334,34686.775977692305
19eefc8dfc7b1a48c76204d49be225cd,0,0.5,0.0,55,3130.057,0,720.0,540.0,0.0,0.0,0.0,649.8909090909091,1,4.085365853658536,6.090909090909091,5.886567164179104,23952.05921086607,1.490909090909091,102541.40370656627
9f5832a1a3eec3ef2266e523f85c4322,1,0.5,1.0,8,281.169,0,612.0,794.0,0.0,0.0,1.0,7543.375,1,26.4,49.5,17.28030303030303,4850.6964093878,1.875,1667.6468391820006
794facc66d27f24548ee2f549c940bb0,0,0.0,0.0,7,328.753,0,720.0,540.0,0.0,0.0,0.0,480.85714285714283,0,5.5,11.0,3.116883116883117,5619.9624846169645,2.0,75510.5142857143
